epoch,loss,reconstruction_loss,divergence_loss,test_loss,test_rec,test_div,epochs,batch_size,save_on,n_emb,n_lay,lr,lrelu_slope,batch_norm,dropout,dataset,model_folder,dataset_size,join,refresh_data_on,save_losses_on,test_dataset,test_size,main_folder,losses_file,run,save_test_min
8,674.3520032484076,629.4090753503185,44.942927343949044,3075.5696458598727,3048.1642675159233,27.40536652866242,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/3,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/3/losses.csv,4,True
9,600.2522608917197,556.8935751592356,43.358682464968155,3060.3492484076432,3033.4195834394905,26.92967386624204,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/3,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/3/losses.csv,4,True
10,546.2815682802548,504.2792784713376,42.00229056687898,3049.473623566879,3022.980323566879,26.49330084713376,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/3,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/3/losses.csv,4,True
11,497.2614501910828,456.37765872611465,40.883791923566875,3035.738847133758,3009.597352866242,26.14149295541401,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/3,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/3/losses.csv,4,True
12,459.9777450318471,420.1517285987261,39.826016382165605,3025.4653490445858,2999.6608808917194,25.804467675159238,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/3,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/3/losses.csv,4,True
13,429.8655276433121,390.9354008280255,38.93012645859873,3014.472152866242,2988.9053089171975,25.566843872611464,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/3,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/3/losses.csv,4,True
14,403.2731996178344,365.0807138853503,38.192484872611466,3002.1498439490447,2976.818171974522,25.3316624522293,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/3,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/3/losses.csv,4,True
15,381.7828395541401,344.3815580254777,37.40128029299363,2991.5710191082803,2966.471260509554,25.099763872611465,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/3,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/3/losses.csv,4,True
16,363.7277722292994,326.91887146496816,36.80890186624204,2981.4918031847133,2956.5477509554144,24.944062681528663,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/3,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/3/losses.csv,4,True
17,344.6552665605096,308.3602770063694,36.29498808917198,2972.7349242038217,2947.9316592356686,24.803267184713377,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/3,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/3/losses.csv,4,True
18,334.8489872611465,298.9648936305732,35.88409346496815,2967.191213375796,2942.4887636942676,24.702453719745222,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/3,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/3/losses.csv,4,True
19,314.58185280254776,279.20603031847133,35.375823044585985,2959.2430101910827,2934.6666261146497,24.576398617834396,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/3,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/3/losses.csv,4,True
20,316.7934081528662,281.7266166878981,35.06679291082803,2957.76114522293,2933.234135031847,24.527004541401272,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/3,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/3/losses.csv,4,True
21,293.20246050955416,258.40420292993633,34.79825771974522,2945.483256687898,2920.9650222929936,24.518235713375795,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/3,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/3/losses.csv,4,True
22,281.3223677707006,246.8962168789809,34.42615187261146,2939.3749095541402,2914.9790834394908,24.395824987261147,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/3,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/3/losses.csv,4,True
23,278.88927452229296,244.77032726114646,34.11894663694268,2933.584603821656,2909.2497738853504,24.334829012738854,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/3,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/3/losses.csv,4,True
24,265.41949974522294,231.51809477707008,33.90140368152866,2923.6214738853505,2899.267619745223,24.353863949044584,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/3,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/3/losses.csv,4,True
25,260.4556231847134,226.800539044586,33.65508463057325,2918.0003108280252,2893.6870171974524,24.31329156687898,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/3,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/3/losses.csv,4,True
26,252.9042164968153,219.4399113375796,33.4643051910828,2910.652271974522,2886.3400891719743,24.312172987261146,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/3,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/3/losses.csv,4,True
27,244.9597187898089,211.69515815286624,33.26456134394904,2905.3437815286625,2881.0455324840764,24.29825640764331,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/3,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/3/losses.csv,4,True
28,240.59135133757962,207.46169503184714,33.12965627388535,2899.590437579618,2875.3011617834395,24.289289006369426,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/3,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/3/losses.csv,4,True
29,234.62399331210193,201.62151191082802,33.00248022929936,2894.5397929936307,2870.242359235669,24.297426299363057,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/3,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/3/losses.csv,4,True
30,228.80963159235668,195.9491429299363,32.8604884522293,2888.9485694267514,2864.647284076433,24.301289356687896,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/3,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/3/losses.csv,4,True
31,222.12769707006368,189.39548694267515,32.732210057324835,2884.3404356687897,2860.012843312102,24.327590248407645,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/3,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/3/losses.csv,4,True
0,3145.432870744681,3115.431517553191,30.001346542553193,3554.6052739361703,3530.0098111702127,24.595455638297874,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/4,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/4,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/4/losses.csv,5,True
1,1850.5056595744682,1800.223220212766,50.282440946808514,3175.665582446809,3142.3469734042556,33.318609143617024,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/4,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/4,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/4/losses.csv,5,True
2,993.5711732978723,934.480457606383,59.09071312234042,3065.461511170213,3029.7008031914897,35.760715526595746,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/4,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/4,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/4/losses.csv,5,True
3,686.015749787234,632.7121028191489,53.303642617021275,2985.102729787234,2951.783174468085,33.31955941489362,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/4,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/4,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/4/losses.csv,5,True
4,538.3368925531915,489.79329994680853,48.54359107446808,2934.0763031914894,2902.4820398936167,31.594257212765957,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/4,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/4,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/4/losses.csv,5,True
5,450.62716994680846,405.47865840425527,45.14851024468086,2892.284234042553,2861.8830281914898,30.401217031914896,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/4,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/4,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/4/losses.csv,5,True
6,390.92009569148934,348.1977830319149,42.72231181382979,2861.4278707446806,2831.836158510638,29.591719361702125,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/4,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/4,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/4/losses.csv,5,True
7,360.6101241489362,319.5376710638298,41.07245335106383,2847.2510308510637,2818.1768101063826,29.0742285106383,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/4,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/4,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/4/losses.csv,5,True
8,315.3133609042553,275.8949469680851,39.418414654255315,2825.005550531915,2796.5652936170213,28.440257632978724,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/4,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/4,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/4/losses.csv,5,True
9,294.72790473404257,256.47416175531913,38.25374362234042,2815.840840957447,2787.8610127659576,27.979841984042555,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/4,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/4,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/4/losses.csv,5,True
10,277.4564049468085,240.112264893617,37.34413976595745,2808.917612765957,2781.253064893617,27.664547973404257,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/4,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/100/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/ss1000/splits/100/test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/4,./data/tuner/single_cell/agren_liver_hepatocytes/rep_b256_emb32_N1000/rep_100/runs/4/losses.csv,5,True
